Vc,Vt,Vh,dLat,dLong,Alleged
0.1,0.45,0.2,0,0.0009,0
0.1,0.45,0.2,0.00045,0,0
0.1,0.45,0.2,0.00045,0.00045,0
0.1,0.45,0.2,0.00045,0.0009,0
0.1,0.45,0.2,0.0009,0,0
0.1,0.45,0.2,0.0009,0.00045,0
0.1,0.45,0.2,0.0009,0.0009,0
0.1,0.45,0.3,0,0,0
0.1,0.45,0.3,0,0.00045,0
0.1,0.45,0.3,0,0.0009,0
0.1,0.45,0.3,0.00045,0,0
0.1,0.45,0.3,0.00045,0.00045,0
0.1,0.45,0.3,0.00045,0.0009,0
0.1,0.45,0.3,0.0009,0,0
0.1,0.45,0.3,0.0009,0.00045,0
0.1,0.45,0.3,0.0009,0.0009,0
0.1,0.45,0.4,0,0,0
0.1,0.45,0.4,0,0.00045,0
0.1,0.45,0.4,0,0.0009,0
0.1,0.45,0.4,0.00045,0,0
0.1,0.45,0.4,0.00045,0.00045,0
0.1,0.45,0.4,0.00045,0.0009,0
0.1,0.45,0.4,0.0009,0,0
0.1,0.45,0.4,0.0009,0.00045,0
0.1,0.45,0.4,0.0009,0.0009,0
0.1,0.45,0.2,0,0,0
0.1,0.45,0.2,0,0.00045,0
0.1,0.45,0.2,0,0.0009,0
0.1,0.45,0.2,0.00045,0,0
0.1,0.45,0.2,0.00045,0.00045,0
0.1,0.45,0.2,0.00045,0.0009,0
0.1,0.45,0.2,0.0009,0,0
0.1,0.45,0.2,0.0009,0.00045,0
0.1,0.45,0.2,0.0009,0.0009,0
0.1,0.9,0.3,0,0,0
0.1,0.9,0.3,0,0.00045,0
0.1,0.9,0.3,0,0.0009,0
0.1,0.9,0.3,0.00045,0,0
0.1,0.9,0.3,0.00045,0.00045,0
0.1,0.9,0.3,0.00045,0.0009,0
0.1,0.9,0.3,0.0009,0,0
0.1,0.9,0.3,0.0009,0.00045,0
0.1,0.9,0.3,0.0009,0.0009,0
0.1,0.9,0.4,0,0,0
0.1,0.9,0.4,0,0.00045,0
0.1,0.9,0.4,0,0.0009,0
0.1,0.9,0.4,0.00045,0,0
0.1,0.9,0.4,0.00045,0.00045,0
0.1,0.9,0.4,0.00045,0.0009,0
0.1,0.9,0.4,0.0009,0,0
0.1,0.9,0.4,0.0009,0.00045,0
0.1,0.9,0.4,0.0009,0.0009,0
0.1,0.9,0.2,0,0,0
0.1,0.9,0.2,0,0.00045,0
0.1,0.9,0.2,0,0.0009,0
0.1,0.9,0.2,0.00045,0,0
0.1,0.9,0.2,0.00045,0.00045,0
0.1,0.9,0.2,0.00045,0.0009,0
0.1,0.9,0.2,0.0009,0,0
0.1,0.9,0.2,0.0009,0.00045,0
0.1,0.9,0.2,0.0009,0.0009,0
0.1,0.9,0.3,0,0,0
0.1,0.9,0.3,0,0.00045,0
0.1,0.9,0.3,0,0.0009,0
0.1,0.9,0.3,0.00045,0,0
0.1,0.9,0.3,0.00045,0.00045,0
0.1,0.9,0.3,0.00045,0.0009,0
0.1,0.9,0.3,0.0009,0,0
0.1,0.9,0.3,0.0009,0.00045,0
0.1,0.9,0.3,0.0009,0.0009,0
0.1,0.9,0.4,0,0,0
0.1,0.9,0.4,0,0.00045,0
0.1,0.9,0.4,0,0.0009,0
0.1,0.9,0.4,0.00045,0,0
0.1,0.9,0.4,0.00045,0.00045,0
0.1,0.9,0.4,0.00045,0.0009,0
0.1,0.9,0.4,0.0009,0,0
0.1,0.9,0.4,0.0009,0.00045,0
0.1,0.9,0.4,0.0009,0.0009,0
1.0,1,0.2,0.06,0.06,0
1.0,1,0.2,0.06,0.08,0
1.0,1,0.2,0.06,0.1,0
1.0,1,0.2,0.08,0.06,0
1.0,1,0.2,0.08,0.08,0
1.0,1,0.2,0.08,0.1,0
1.0,1,0.2,0.1,0.06,0
1.0,1,0.2,0.1,0.08,0
1.0,1,0.2,0.1,0.1,0
1.0,1,0.3,0.06,0.06,0
1.0,1,0.3,0.06,0.08,0
1.0,1,0.3,0.06,0.1,0
1.0,1,0.3,0.08,0.06,0
1.0,1,0.3,0.08,0.08,0
1.0,1,0.3,0.08,0.1,0
1.0,1,0.3,0.1,0.06,0
1.0,1,0.3,0.1,0.08,0
1.0,1,0.3,0.1,0.1,0
1.0,1,0.4,0.06,0.06,0
1.0,1,0.4,0.06,0.08,0
1.0,1,0.4,0.06,0.1,0
1.0,1,0.4,0.08,0.06,0
1.0,1,0.4,0.08,0.08,0
1.0,1,0.4,0.08,0.1,0
1.0,1,0.4,0.1,0.06,0
1.0,1,0.4,0.1,0.08,0
1.0,1,0.4,0.1,0.1,0
1.0,1.25,0.2,0.06,0.06,0
1.0,1.25,0.2,0.06,0.08,0
1.0,1.25,0.2,0.06,0.1,0
1.0,1.25,0.2,0.08,0.06,0
1.0,1.25,0.2,0.08,0.08,0
1.0,1.25,0.2,0.08,0.1,0
1.0,1.25,0.2,0.1,0.06,0
1.0,1.25,0.2,0.1,0.08,0
1.0,1.25,0.2,0.1,0.1,0
1.0,1.25,0.3,0.06,0.06,0
1.0,1.25,0.3,0.06,0.08,0
1.0,1.25,0.3,0.06,0.1,0
1.0,1.25,0.3,0.08,0.06,0
1.0,1.25,0.3,0.08,0.08,0
1.0,1.25,0.3,0.08,0.1,0
1.0,1.25,0.3,0.1,0.06,0
1.0,1.25,0.3,0.1,0.08,0
1.0,1.25,0.3,0.1,0.1,0
1.0,1.25,0.4,0.06,0.06,0
1.0,1.25,0.4,0.06,0.08,0
1.0,1.25,0.4,0.06,0.1,0
1.0,1.25,0.4,0.08,0.06,0
1.0,1.25,0.4,0.08,0.08,0
1.0,1.25,0.4,0.08,0.1,0
1.0,1.25,0.4,0.1,0.06,0
1.0,1.25,0.4,0.1,0.08,0
1.0,1.25,0.4,0.1,0.1,0
1.0,1.5,0.2,0.06,0.06,0
1.0,1.5,0.2,0.06,0.08,0
1.0,1.5,0.2,0.06,0.1,0
1.0,1.5,0.2,0.08,0.06,0
1.0,1.5,0.2,0.08,0.08,0
1.0,1.5,0.2,0.08,0.1,0
1.0,1.5,0.2,0.1,0.06,0
1.0,1.5,0.2,0.1,0.08,0
1.0,1.5,0.2,0.1,0.1,0
1.0,1.5,0.3,0.06,0.06,0
1.0,1.5,0.3,0.06,0.08,0
1.0,1.5,0.3,0.06,0.1,0
1.0,1.5,0.3,0.08,0.06,0
1.0,1.5,0.3,0.08,0.08,0
1.0,1.5,0.3,0.08,0.1,0
1.0,1.5,0.3,0.1,0.06,0
1.0,1.5,0.3,0.1,0.08,0
1.0,1.5,0.3,0.1,0.1,0
1.0,1.5,0.4,0.06,0.06,0
1.0,1.5,0.4,0.06,0.08,0
1.0,1.5,0.4,0.06,0.1,0
1.0,1.5,0.4,0.08,0.06,0
1.0,1.5,0.4,0.08,0.08,0
1.0,1.5,0.4,0.08,0.1,0
1.0,1.5,0.4,0.1,0.06,0
1.0,1.5,0.4,0.1,0.08,0
1.0,1.5,0.4,0.1,0.1,0
1.0,1.75,0.2,0.06,0.06,0
1.0,1.75,0.2,0.06,0.08,0
1.0,1.75,0.2,0.06,0.1,0
1.0,1.75,0.2,0.08,0.06,0
1.0,1.75,0.2,0.08,0.08,0
1.0,1.75,0.2,0.08,0.1,0
1.0,1.75,0.2,0.1,0.06,0
1.0,1.75,0.2,0.1,0.08,0
1.0,1.75,0.2,0.1,0.1,0
1.0,1.75,0.3,0.06,0.06,0
1.0,1.75,0.3,0.06,0.08,0
1.0,1.75,0.3,0.06,0.1,0
1.0,1.75,0.3,0.08,0.06,0
1.0,1.75,0.3,0.08,0.08,0
1.0,1.75,0.3,0.08,0.1,0
1.0,1.75,0.3,0.1,0.06,0
1.0,1.75,0.3,0.1,0.08,0
1.0,1.75,0.3,0.1,0.1,0
1.0,1.75,0.4,0.06,0.06,0
1.0,1.75,0.4,0.06,0.08,0
1.0,1.75,0.4,0.06,0.1,0
1.0,1.75,0.4,0.08,0.06,0
1.0,1.75,0.4,0.08,0.08,0
1.0,1.75,0.4,0.08,0.1,0
1.0,1.75,0.4,0.1,0.06,0
1.0,1.75,0.4,0.1,0.08,0
1.0,1.75,0.4,0.1,0.1,0
1.0,2,0.2,0.06,0.06,0
1.0,2,0.2,0.06,0.08,0
1.0,2,0.2,0.06,0.1,0
1.0,2,0.2,0.08,0.06,0
1.0,2,0.2,0.08,0.08,0
1.0,2,0.2,0.08,0.1,0
1.0,2,0.2,0.1,0.06,0
1.0,2,0.2,0.1,0.08,0
1.0,2,0.2,0.1,0.1,0
1.0,2,0.3,0.06,0.06,0
1.0,2,0.3,0.06,0.08,0
1.0,2,0.3,0.06,0.1,0
1.0,2,0.3,0.08,0.06,0
1.0,2,0.3,0.08,0.08,0
1.0,2,0.3,0.08,0.1,0
1.0,2,0.3,0.1,0.06,0
1.0,2,0.3,0.1,0.08,0
1.0,2,0.3,0.1,0.1,0
1.0,2,0.4,0.06,0.06,0
1.0,2,0.4,0.06,0.08,0
1.0,2,0.4,0.06,0.1,0
1.0,2,0.4,0.08,0.06,0
1.0,2,0.4,0.08,0.08,0
1.0,2,0.4,0.08,0.1,0
1.0,2,0.4,0.1,0.06,0
1.0,2,0.4,0.1,0.08,0
1.0,2,0.4,0.1,0.1,0
1.5,1,0.2,0.06,0.06,0
1.5,1,0.2,0.06,0.08,0
1.5,1,0.2,0.06,0.1,0
1.5,1,0.2,0.08,0.06,0
1.5,1,0.2,0.08,0.08,0
1.5,1,0.2,0.08,0.1,0
1.5,1,0.2,0.1,0.06,0
1.5,1,0.2,0.1,0.08,0
1.5,1,0.2,0.1,0.1,0
1.5,1,0.3,0.06,0.06,0
1.5,1,0.3,0.06,0.08,0
1.5,1,0.3,0.06,0.1,0
1.5,1,0.3,0.08,0.06,0
1.5,1,0.3,0.08,0.08,0
1.5,1,0.3,0.08,0.1,0
1.5,1,0.3,0.1,0.06,0
1.5,1,0.3,0.1,0.08,0
1.5,1,0.3,0.1,0.1,0
1.5,1,0.4,0.06,0.06,0
1.5,1,0.4,0.06,0.08,0
1.5,1,0.4,0.06,0.1,0
1.5,1,0.4,0.08,0.06,0
1.5,1,0.4,0.08,0.08,0
1.5,1,0.4,0.08,0.1,0
1.5,1,0.4,0.1,0.06,0
1.5,1,0.4,0.1,0.08,0
1.5,1,0.4,0.1,0.1,0
1.5,1.25,0.2,0.06,0.06,0
1.5,1.25,0.2,0.06,0.08,0
1.5,1.25,0.2,0.06,0.1,0
1.5,1.25,0.2,0.08,0.06,0
1.5,1.25,0.2,0.08,0.08,0
1.5,1.25,0.2,0.08,0.1,0
1.5,1.25,0.2,0.1,0.06,0
1.5,1.25,0.2,0.1,0.08,0
1.5,1.25,0.2,0.1,0.1,0
1.5,1.25,0.3,0.06,0.06,0
1.5,1.25,0.3,0.06,0.08,0
1.5,1.25,0.3,0.06,0.1,0
1.5,1.25,0.3,0.08,0.06,0
1.5,1.25,0.3,0.08,0.08,0
1.5,1.25,0.3,0.08,0.1,0
1.5,1.25,0.3,0.1,0.06,0
1.5,1.25,0.3,0.1,0.08,0
1.5,1.25,0.3,0.1,0.1,0
1.5,1.25,0.4,0.06,0.06,0
1.5,1.25,0.4,0.06,0.08,0
1.5,1.25,0.4,0.06,0.1,0
1.5,1.25,0.4,0.08,0.06,0
1.5,1.25,0.4,0.08,0.08,0
1.5,1.25,0.4,0.08,0.1,0
1.5,1.25,0.4,0.1,0.06,0
1.5,1.25,0.4,0.1,0.08,0
1.5,1.25,0.4,0.1,0.1,0
1.5,1.5,0.2,0.06,0.06,0
1.5,1.5,0.2,0.06,0.08,0
1.5,1.5,0.2,0.06,0.1,0
1.5,1.5,0.2,0.08,0.06,0
1.5,1.5,0.2,0.08,0.08,0
1.5,1.5,0.2,0.08,0.1,0
1.5,1.5,0.2,0.1,0.06,0
1.5,1.5,0.2,0.1,0.08,0
1.5,1.5,0.2,0.1,0.1,0
1.5,1.5,0.3,0.06,0.06,0
1.5,1.5,0.3,0.06,0.08,0
1.5,1.5,0.3,0.06,0.1,0
1.5,1.5,0.3,0.08,0.06,0
1.5,1.5,0.3,0.08,0.08,0
1.5,1.5,0.3,0.08,0.1,0
1.5,1.5,0.3,0.1,0.06,0
1.5,1.5,0.3,0.1,0.08,0
1.5,1.5,0.3,0.1,0.1,0
1.5,1.5,0.4,0.06,0.06,0
1.5,1.5,0.4,0.06,0.08,0
1.5,1.5,0.4,0.06,0.1,0
1.5,1.5,0.4,0.08,0.06,0
1.5,1.5,0.4,0.08,0.08,0
1.5,1.5,0.4,0.08,0.1,0
1.5,1.5,0.4,0.1,0.06,0
1.5,1.5,0.4,0.1,0.08,0
1.5,1.5,0.4,0.1,0.1,0
1.5,1.75,0.2,0.06,0.06,0
1.5,1.75,0.2,0.06,0.08,0
1.5,1.75,0.2,0.06,0.1,0
1.5,1.75,0.2,0.08,0.06,0
1.5,1.75,0.2,0.08,0.08,0
1.5,1.75,0.2,0.08,0.1,0
1.5,1.75,0.2,0.1,0.06,0
1.5,1.75,0.2,0.1,0.08,0
1.5,1.75,0.2,0.1,0.1,0
1.5,1.75,0.3,0.06,0.06,0
1.5,1.75,0.3,0.06,0.08,0
1.5,1.75,0.3,0.06,0.1,0
1.5,1.75,0.3,0.08,0.06,0
1.5,1.75,0.3,0.08,0.08,0
1.5,1.75,0.3,0.08,0.1,0
1.5,1.75,0.3,0.1,0.06,0
1.5,1.75,0.3,0.1,0.08,0
1.5,1.75,0.3,0.1,0.1,0
1.5,1.75,0.4,0.06,0.06,0
1.5,1.75,0.4,0.06,0.08,0
1.5,1.75,0.4,0.06,0.1,0
1.5,1.75,0.4,0.08,0.06,0
1.5,1.75,0.4,0.08,0.08,0
1.5,1.75,0.4,0.08,0.1,0
1.5,1.75,0.4,0.1,0.06,0
1.5,1.75,0.4,0.1,0.08,0
1.5,1.75,0.4,0.1,0.1,0
1.5,2,0.2,0.06,0.06,0
1.5,2,0.2,0.06,0.08,0
1.5,2,0.2,0.06,0.1,0
1.5,2,0.2,0.08,0.06,0
1.5,2,0.2,0.08,0.08,0
1.5,2,0.2,0.08,0.1,0
1.5,2,0.2,0.1,0.06,0
1.5,2,0.2,0.1,0.08,0
1.5,2,0.2,0.1,0.1,0
1.5,2,0.3,0.06,0.06,0
1.5,2,0.3,0.06,0.08,0
1.5,2,0.3,0.06,0.1,0
1.5,2,0.3,0.08,0.06,0
1.5,2,0.3,0.08,0.08,0
1.5,2,0.3,0.08,0.1,0
1.5,2,0.3,0.1,0.06,0
1.5,2,0.3,0.1,0.08,0
1.5,2,0.3,0.1,0.1,0
1.5,2,0.4,0.06,0.06,0
1.5,2,0.4,0.06,0.08,0
1.5,2,0.4,0.06,0.1,0
1.5,2,0.4,0.08,0.06,0
1.5,2,0.4,0.08,0.08,0
1.5,2,0.4,0.08,0.1,0
1.5,2,0.4,0.1,0.06,0
1.5,2,0.4,0.1,0.08,0
1.5,2,0.4,0.1,0.1,0
2.0,1,0.2,0.06,0.06,0
2.0,1,0.2,0.06,0.08,0
2.0,1,0.2,0.06,0.1,0
2.0,1,0.2,0.08,0.06,0
2.0,1,0.2,0.08,0.08,0
2.0,1,0.2,0.08,0.1,0
2.0,1,0.2,0.1,0.06,0
2.0,1,0.2,0.1,0.08,0
2.0,1,0.2,0.1,0.1,0
2.0,1,0.3,0.06,0.06,0
2.0,1,0.3,0.06,0.08,0
2.0,1,0.3,0.06,0.1,0
2.0,1,0.3,0.08,0.06,0
2.0,1,0.3,0.08,0.08,0
2.0,1,0.3,0.08,0.1,0
2.0,1,0.3,0.1,0.06,0
2.0,1,0.3,0.1,0.08,0
2.0,1,0.3,0.1,0.1,0
2.0,1,0.4,0.06,0.06,0
2.0,1,0.4,0.06,0.08,0
2.0,1,0.4,0.06,0.1,0
2.0,1,0.4,0.08,0.06,0
2.0,1,0.4,0.08,0.08,0
2.0,1,0.4,0.08,0.1,0
2.0,1,0.4,0.1,0.06,0
2.0,1,0.4,0.1,0.08,0
2.0,1,0.4,0.1,0.1,0
2.0,1.25,0.2,0.06,0.06,0
2.0,1.25,0.2,0.06,0.08,0
2.0,1.25,0.2,0.06,0.1,0
2.0,1.25,0.2,0.08,0.06,0
2.0,1.25,0.2,0.08,0.08,0
2.0,1.25,0.2,0.08,0.1,0
2.0,1.25,0.2,0.1,0.06,0
2.0,1.25,0.2,0.1,0.08,0
2.0,1.25,0.2,0.1,0.1,0
2.0,1.25,0.3,0.06,0.06,0
2.0,1.25,0.3,0.06,0.08,0
2.0,1.25,0.3,0.06,0.1,0
2.0,1.25,0.3,0.08,0.06,0
2.0,1.25,0.3,0.08,0.08,0
2.0,1.25,0.3,0.08,0.1,0
2.0,1.25,0.3,0.1,0.06,0
2.0,1.25,0.3,0.1,0.08,0
2.0,1.25,0.3,0.1,0.1,0
2.0,1.25,0.4,0.06,0.06,0
2.0,1.25,0.4,0.06,0.08,0
2.0,1.25,0.4,0.06,0.1,0
2.0,1.25,0.4,0.08,0.06,0
2.0,1.25,0.4,0.08,0.08,0
2.0,1.25,0.4,0.08,0.1,0
2.0,1.25,0.4,0.1,0.06,0
2.0,1.25,0.4,0.1,0.08,0
2.0,1.25,0.4,0.1,0.1,0
2.0,1.5,0.2,0.06,0.06,0
2.0,1.5,0.2,0.06,0.08,0
2.0,1.5,0.2,0.06,0.1,0
2.0,1.5,0.2,0.08,0.06,0
2.0,1.5,0.2,0.08,0.08,0
2.0,1.5,0.2,0.08,0.1,0
2.0,1.5,0.2,0.1,0.06,0
2.0,1.5,0.2,0.1,0.08,0
2.0,1.5,0.2,0.1,0.1,0
2.0,1.5,0.3,0.06,0.06,0
2.0,1.5,0.3,0.06,0.08,0
2.0,1.5,0.3,0.06,0.1,0
2.0,1.5,0.3,0.08,0.06,0
2.0,1.5,0.3,0.08,0.08,0
2.0,1.5,0.3,0.08,0.1,0
2.0,1.5,0.3,0.1,0.06,0
2.0,1.5,0.3,0.1,0.08,0
2.0,1.5,0.3,0.1,0.1,0
2.0,1.5,0.4,0.06,0.06,0
2.0,1.5,0.4,0.06,0.08,0
2.0,1.5,0.4,0.06,0.1,0
2.0,1.5,0.4,0.08,0.06,0
2.0,1.5,0.4,0.08,0.08,0
2.0,1.5,0.4,0.08,0.1,0
2.0,1.5,0.4,0.1,0.06,0
2.0,1.5,0.4,0.1,0.08,0
2.0,1.5,0.4,0.1,0.1,0
2.0,1.75,0.2,0.06,0.06,0
2.0,1.75,0.2,0.06,0.08,0
2.0,1.75,0.2,0.06,0.1,0
2.0,1.75,0.2,0.08,0.06,0
2.0,1.75,0.2,0.08,0.08,0
2.0,1.75,0.2,0.08,0.1,0
2.0,1.75,0.2,0.1,0.06,0
2.0,1.75,0.2,0.1,0.08,0
2.0,1.75,0.2,0.1,0.1,0
2.0,1.75,0.3,0.06,0.06,0
2.0,1.75,0.3,0.06,0.08,0
2.0,1.75,0.3,0.06,0.1,0
2.0,1.75,0.3,0.08,0.06,0
2.0,1.75,0.3,0.08,0.08,0
2.0,1.75,0.3,0.08,0.1,0
2.0,1.75,0.3,0.1,0.06,0
2.0,1.75,0.3,0.1,0.08,0
2.0,1.75,0.3,0.1,0.1,0
2.0,1.75,0.4,0.06,0.06,0
2.0,1.75,0.4,0.06,0.08,0
2.0,1.75,0.4,0.06,0.1,0
2.0,1.75,0.4,0.08,0.06,0
2.0,1.75,0.4,0.08,0.08,0
2.0,1.75,0.4,0.08,0.1,0
2.0,1.75,0.4,0.1,0.06,0
2.0,1.75,0.4,0.1,0.08,0
2.0,1.75,0.4,0.1,0.1,0
2.0,2,0.2,0.06,0.06,0
2.0,2,0.2,0.06,0.08,0
2.0,2,0.2,0.06,0.1,0
2.0,2,0.2,0.08,0.06,0
2.0,2,0.2,0.08,0.08,0
2.0,2,0.2,0.08,0.1,0
2.0,2,0.2,0.1,0.06,0
2.0,2,0.2,0.1,0.08,0
2.0,2,0.2,0.1,0.1,0
2.0,2,0.3,0.06,0.06,0
2.0,2,0.3,0.06,0.08,0
2.0,2,0.3,0.06,0.1,0
2.0,2,0.3,0.08,0.06,0
2.0,2,0.3,0.08,0.08,0
2.0,2,0.3,0.08,0.1,0
2.0,2,0.3,0.1,0.06,0
2.0,2,0.3,0.1,0.08,0
2.0,2,0.3,0.1,0.1,0
2.0,2,0.4,0.06,0.06,0
2.0,2,0.4,0.06,0.08,0
2.0,2,0.4,0.06,0.1,0
2.0,2,0.4,0.08,0.06,0
2.0,2,0.4,0.08,0.08,0
2.0,2,0.4,0.08,0.1,0
2.0,2,0.4,0.1,0.06,0
2.0,2,0.4,0.1,0.08,0
2.0,2,0.4,0.1,0.1,0
0,0,0,0,0,0
0,0,0,0,0.00045,0
0,0,0,0,0.0009,0
0,0,0,0.00045,0,0
0,0,0,0.00045,0.00045,0
0,0,0,0.00045,0.0009,0
0,0,0,0.0009,0,0
0,0,0,0.0009,0.00045,0
0,0,0,0.0009,0.0009,0
0,0,0.025,0,0,0
0,0,0.025,0,0.00045,0
0,0,0.025,0,0.0009,0
0,0,0.025,0.00045,0,0
0,0,0.025,0.00045,0.00045,0
0,0,0.025,0.00045,0.0009,0
0,0,0.025,0.0009,0,0
0,0,0.025,0.0009,0.00045,0
0,0,0.025,0.0009,0.0009,0
0,0,0.05,0,0,0
0,0,0.05,0,0.00045,0
0,0,0.05,0,0.0009,0
0,0,0.05,0.00045,0,0
0,0,0.05,0.00045,0.00045,0
0,0,0.05,0.00045,0.0009,0
0,0,0.05,0.0009,0,0
0,0,0.05,0.0009,0.00045,0
0,0,0.05,0.0009,0.0009,0
0,0,0.075,0,0,0
0,0,0.075,0,0.00045,0
0,0,0.075,0,0.0009,0
0,0,0.075,0.00045,0,0
0,0,0.075,0.00045,0.00045,0
0,0,0.075,0.00045,0.0009,0
0,0,0.075,0.0009,0,0
0,0,0.075,0.0009,0.00045,0
0,0,0.075,0.0009,0.0009,0
0,0,0.1,0,0,0
0,0,0.1,0,0.00045,0
0,0,0.1,0,0.0009,0
0,0,0.1,0.00045,0,0
0,0,0.1,0.00045,0.00045,0
0,0,0.1,0.00045,0.0009,0
0,0,0.1,0.0009,0,0
0,0,0.1,0.0009,0.00045,0
0,0,0.1,0.0009,0.0009,0
0,0.45,0,0,0,0
0,0.45,0,0,0.00045,0
0,0.45,0,0,0.0009,0
0,0.45,0,0.00045,0,0
0,0.45,0,0.00045,0.00045,0
0,0.45,0,0.00045,0.0009,0
0,0.45,0,0.0009,0,0
0,0.45,0,0.0009,0.00045,0
0,0.45,0,0.0009,0.0009,0
0,0.45,0.025,0,0,0
0,0.45,0.025,0,0.00045,0
0,0.45,0.025,0,0.0009,0
0,0.45,0.025,0.00045,0,0
0,0.45,0.025,0.00045,0.00045,0
0,0.45,0.025,0.00045,0.0009,0
0,0.45,0.025,0.0009,0,0
0,0.45,0.025,0.0009,0.00045,0
0,0.45,0.025,0.0009,0.0009,0
0,0.45,0.05,0,0,0
0,0.45,0.05,0,0.00045,0
0,0.45,0.05,0,0.0009,0
0,0.45,0.05,0.00045,0,0
0,0.45,0.05,0.00045,0.00045,0
0,0.45,0.05,0.00045,0.0009,0
0,0.45,0.05,0.0009,0,0
0,0.45,0.05,0.0009,0.00045,0
0,0.45,0.05,0.0009,0.0009,0
0,0.45,0.075,0,0,0
0,0.45,0.075,0,0.00045,0
0,0.45,0.075,0,0.0009,0
0,0.45,0.075,0.00045,0,0
0,0.45,0.075,0.00045,0.00045,0
0,0.45,0.075,0.00045,0.0009,0
0,0.45,0.075,0.0009,0,0
0,0.45,0.075,0.0009,0.00045,0
0,0.45,0.075,0.0009,0.0009,0
0,0.45,0.1,0,0,0
0,0.45,0.1,0,0.00045,0
0,0.45,0.1,0,0.0009,0
0,0.45,0.1,0.00045,0,0
0,0.45,0.1,0.00045,0.00045,0
0,0.45,0.1,0.00045,0.0009,0
0,0.45,0.1,0.0009,0,0
0,0.45,0.1,0.0009,0.00045,0
0,0.45,0.1,0.0009,0.0009,0
0,0.9,0,0,0,0
0,0.9,0,0,0.00045,0
0,0.9,0,0,0.0009,0
0,0.9,0,0.00045,0,0
0,0.9,0,0.00045,0.00045,0
0,0.9,0,0.00045,0.0009,0
0,0.9,0,0.0009,0,0
0,0.9,0,0.0009,0.00045,0
0,0.9,0,0.0009,0.0009,0
0,0.9,0.025,0,0,0
0,0.9,0.025,0,0.00045,0
0,0.9,0.025,0,0.0009,0
0,0.9,0.025,0.00045,0,0
0,0.9,0.025,0.00045,0.00045,0
0,0.9,0.025,0.00045,0.0009,0
0,0.9,0.025,0.0009,0,0
0,0.9,0.025,0.0009,0.00045,0
0,0.9,0.025,0.0009,0.0009,0
0,0.9,0.05,0,0,0
0,0.9,0.05,0,0.00045,0
0,0.9,0.05,0,0.0009,0
0,0.9,0.05,0.00045,0,0
0,0.9,0.05,0.00045,0.00045,0
0,0.9,0.05,0.00045,0.0009,0
0,0.9,0.05,0.0009,0,0
0,0.9,0.05,0.0009,0.00045,0
0,0.9,0.05,0.0009,0.0009,0
0,0.9,0.075,0,0,0
0,0.9,0.075,0,0.00045,0
0,0.9,0.075,0,0.0009,0
0,0.9,0.075,0.00045,0,0
0,0.9,0.075,0.00045,0.00045,0
0,0.9,0.075,0.00045,0.0009,0
0,0.9,0.075,0.0009,0,0
0,0.9,0.075,0.0009,0.00045,0
0,0.9,0.075,0.0009,0.0009,0
0,0.9,0.1,0,0,0
0,0.9,0.1,0,0.00045,0
0,0.9,0.1,0,0.0009,0
0,0.9,0.1,0.00045,0,0
0,0.9,0.1,0.00045,0.00045,0
0,0.9,0.1,0.00045,0.0009,0
0,0.9,0.1,0.0009,0,0
0,0.9,0.1,0.0009,0.00045,0
0,0.9,0.1,0.0009,0.0009,0
0.05,0,0,0,0,0
0.05,0,0,0,0.00045,0
0.05,0,0,0,0.0009,0
0.05,0,0,0.00045,0,0
0.05,0,0,0.00045,0.00045,0
0.05,0,0,0.00045,0.0009,0
0.05,0,0,0.0009,0,0
0.05,0,0,0.0009,0.00045,0
0.05,0,0,0.0009,0.0009,0
0.05,0,0.025,0,0,0
0.05,0,0.025,0,0.00045,0
0.05,0,0.025,0,0.0009,0
0.05,0,0.025,0.00045,0,0
0.05,0,0.025,0.00045,0.00045,0
0.05,0,0.025,0.00045,0.0009,0
0.05,0,0.025,0.0009,0,0
0.05,0,0.025,0.0009,0.00045,0
0.05,0,0.025,0.0009,0.0009,0
0.05,0,0.05,0,0,0
0.05,0,0.05,0,0.00045,0
0.05,0,0.05,0,0.0009,0
0.05,0,0.05,0.00045,0,0
0.05,0,0.05,0.00045,0.00045,0
0.05,0,0.05,0.00045,0.0009,0
0.05,0,0.05,0.0009,0,0
0.05,0,0.05,0.0009,0.00045,0
0.05,0,0.05,0.0009,0.0009,0
0.05,0,0.075,0,0,0
0.05,0,0.075,0,0.00045,0
0.05,0,0.075,0,0.0009,0
0.05,0,0.075,0.00045,0,0
0.05,0,0.075,0.00045,0.00045,0
0.05,0,0.075,0.00045,0.0009,0
0.05,0,0.075,0.0009,0,0
0.05,0,0.075,0.0009,0.00045,0
0.05,0,0.075,0.0009,0.0009,0
0.05,0,0.1,0,0,0
0.05,0,0.1,0,0.00045,0
0.05,0,0.1,0,0.0009,0
0.05,0,0.1,0.00045,0,0
0.05,0,0.1,0.00045,0.00045,0
0.05,0,0.1,0.00045,0.0009,0
0.05,0,0.1,0.0009,0,0
0.05,0,0.1,0.0009,0.00045,0
0.05,0,0.1,0.0009,0.0009,0
0.05,0.45,0,0,0,0
0.05,0.45,0,0,0.00045,0
0.05,0.45,0,0,0.0009,0
0.05,0.45,0,0.00045,0,0
0.05,0.45,0,0.00045,0.00045,0
0.05,0.45,0,0.00045,0.0009,0
0.05,0.45,0,0.0009,0,0
0.05,0.45,0,0.0009,0.00045,0
0.05,0.45,0,0.0009,0.0009,0
0.05,0.45,0.025,0,0,0
